59168	+59168	0
59592	+424	0
60020	+428	0
60444	+424	0
60868	+424	0
61292	+424	0
61720	+428	0
62144	+424	0
62568	+424	0
62992	+424	0
63420	+428	0
63844	+424	0
64268	+424	0
64692	+424	0
65120	+428	0
12	+428	0
432	+420	0
856	+424	0
1284	+428	0
1708	+424	0
2132	+424	0
2556	+424	0
2984	+428	0
3408	+424	0
3832	+424	0
4256	+424	0
4684	+428	0
5956	+1272	0
6384	+428	0
6808	+424	0
7232	+424	0
7656	+424	0
8084	+428	0
8508	+424	0
8932	+424	0
9356	+424	0
9784	+428	0
10208	+424	0
10632	+424	0
11056	+424	0
11484	+428	0
11908	+424	0
12332	+424	0
12756	+424	0
13184	+428	0
13608	+424	0
14032	+424	0
14456	+424	0
14884	+428	0
15308	+424	0
15732	+424	0
16156	+424	0
16584	+428	0
17008	+424	0
17432	+424	0
17856	+424	0
18284	+428	0
18708	+424	0
19132	+424	0
19556	+424	0
19984	+428	0
20408	+424	0
20832	+424	0
21256	+424	0
21684	+428	0
22108	+424	0
22540	+432	0
22956	+416	0
23384	+428	0
23808	+424	0
24232	+424	0
24656	+424	0
25084	+428	0
25508	+424	0
25932	+424	0
26356	+424	0
26784	+428	0
27208	+424	0
27632	+424	0
28056	+424	0
28484	+428	0
28908	+424	0
29332	+424	0
29756	+424	0
30184	+428	0
30608	+424	0
31032	+424	0
31456	+424	0
31884	+428	0
32308	+424	0
32732	+424	0
33156	+424	0
33584	+428	0
34008	+424	0
34432	+424	0
34856	+424	0
35284	+428	0
35708	+424	0
36132	+424	0
36556	+424	0
36984	+428	0
37408	+424	0
37832	+424	0
38256	+424	0
38684	+428	0
39108	+424	0
39532	+424	0
39956	+424	0
40384	+428	0
40808	+424	0
41232	+424	0
41656	+424	0
42084	+428	0
42508	+424	0
42932	+424	0
43356	+424	0
43784	+428	0
44208	+424	0
44632	+424	0
45064	+432	0
45484	+420	0
45908	+424	0
46332	+424	0
46756	+424	0
47184	+428	0
47608	+424	0
48032	+424	0
48456	+424	0
48884	+428	0
49308	+424	0
49732	+424	0
50156	+424	0
50584	+428	0
51008	+424	0
51432	+424	0
51856	+424	0
52284	+428	0
52708	+424	0
53132	+424	0
53556	+424	0
53984	+428	0
54408	+424	0
54832	+424	0
55256	+424	0
55684	+428	0
56108	+424	0
56532	+424	0
56956	+424	0
57384	+428	0
57808	+424	0
58232	+424	0
58656	+424	0
59084	+428	0
